temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,fluence_n_cm2,flux_n_cm2_sec,Product Form_0,Product Form_1,Product Form_2,Product Form_3,Product Form_4,Product Form_5,Reactor Type_0,Reactor Type_1
278.3333333,0.029,0.6,1.48,0.005,8.4e+17,4699942258.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
278.3333333,0.072,0.76,1.7,0.012,8.4e+17,4699942258.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
292.2222222,0.05,0.59,1.36,0.006,3.18e+18,110810000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
292.7777778,0.05,0.59,1.36,0.006,1.49e+19,75717291756.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
292.2222222,0.05,0.59,1.36,0.006,3.18e+18,110810000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
292.7777778,0.05,0.59,1.36,0.006,1.49e+19,75717291756.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
292.7777778,0.04,0.22,1.33,0.004,1.49e+19,75717291756.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
292.2222222,0.04,0.22,1.33,0.004,3.18e+18,110810000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
293.3333333,0.065,0.62,1.36,0.014,3.17e+18,110462000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
293.3333333,0.065,0.62,1.36,0.014,3.17e+18,110462000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
293.3333333,0.03,0.072,1.37,0.011,3.17e+18,110462000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
275.0,0.21,0.758,1.278,0.009,2.4e+17,1119921158.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275.0,0.21,0.758,1.278,0.009,2.8e+17,792203809.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275.0,0.17,0.64,1.478,0.011,2.79e+17,1040000000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275.0,0.03,0.65,1.375,0.012,3.8e+17,1430000000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275.0,0.03,0.65,1.375,0.012,4.9e+17,1840000000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275.0,0.16,0.62,1.41,0.014,3.82e+17,1430000000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275.0,0.16,0.62,1.41,0.014,4.79e+17,1800000000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275.0,0.11,0.6,1.42,0.015,3.11e+17,1170000000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275.0,0.11,0.61,1.43,0.013,3.74e+17,1400000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
275.0,0.11,0.61,1.43,0.013,4.54e+17,1700000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
275.0,0.22,0.51,1.37,0.018,3.02e+17,1130000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
275.0,0.172,0.584,1.16,0.018,3.78e+17,1420000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
275.0,0.172,0.584,1.16,0.018,4.68e+17,1750000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
275.0,0.17,0.52,1.315,0.015,2.93e+17,1100000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
275.0,0.23,0.75,1.36,0.014,3.29e+17,1230000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.2,1.05,1.33,0.019,4.08e+17,1530000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.2,1.05,1.33,0.019,5.17e+17,1940000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.29,0.69,1.575,0.016,3.97e+17,1490000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.29,0.69,1.575,0.016,4.93e+17,1850000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.059,0.93,1.32,0.009,2.93e+17,1100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.11,0.24,1.485,0.015,4.06e+17,1520000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.11,0.24,1.485,0.015,5.04e+17,1890000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.27,0.06,1.29,0.016,3.13e+17,1180000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.26,0.56,1.54,0.014,3.22e+17,1210000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.01,0.9,1.33,0.012,4.09e+17,1530000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
275.0,0.01,0.9,1.33,0.012,5.26e+17,1970000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
294.4444444,0.2,0.54,1.3,0.008,1.05e+18,44993623761.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
291.6666667,0.2,0.54,1.3,0.008,6.56e+18,51235525964.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
292.2222222,0.2,0.54,1.3,0.008,7.5e+18,50173721493.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
291.1111111,0.2,0.54,1.3,0.008,1.08e+19,66627578487.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
291.6666667,0.17,0.64,1.478,0.011,6.56e+18,51235525964.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
294.4444444,0.41,0.1,1.65,0.021,1.05e+18,44993623761.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
291.6666667,0.41,0.1,1.65,0.021,6.56e+18,51235525964.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.2222222,0.41,0.1,1.65,0.021,7.5e+18,50173721493.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.41,0.1,1.65,0.021,1.08e+19,66627578487.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.36,0.7,1.55,0.014,6.09e+18,72442046363.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.22,0.59,1.45,0.016,6.09e+18,72442046363.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.22,0.59,1.45,0.016,1.59e+19,61411168397.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.39,0.58,1.63,0.018,1.59e+19,61411168397.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.22,0.6,1.55,0.021,6.09e+18,72442046363.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.22,0.6,1.55,0.021,1.59e+19,61411168397.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
274.0,0.17,0.61,1.54,0.015,1.3e+17,590000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
274.0,0.17,0.61,1.54,0.015,3.22e+17,694000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
280.5555556,0.1,0.2,1.42,0.01,2.59e+18,43676222597.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
280.5555556,0.1,0.2,1.42,0.01,4.63e+18,55985489722.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
280.5555556,0.1,0.2,1.42,0.01,1.55e+19,64853556485.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
280.5555556,0.12,0.2,1.37,0.01,4.63e+18,55985489722.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
280.5555556,0.12,0.2,1.37,0.01,1.55e+19,64853556485.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
280.5555556,0.12,0.2,1.37,0.01,2.28e+19,68674698795.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
280.5555556,0.12,0.2,1.46,0.013,4.63e+18,55985489722.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
280.5555556,0.12,0.2,1.46,0.013,1.55e+19,64853556485.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
280.5555556,0.2,0.18,1.34,0.014,4.63e+18,55985489722.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
280.5555556,0.2,0.18,1.34,0.014,1.55e+19,64853556485.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
280.5555556,0.2,0.18,1.34,0.014,2.28e+19,68674698795.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
280.5555556,0.205,0.044,1.304,0.018,2.59e+18,43676222597.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
280.5555556,0.205,0.044,1.304,0.018,2.28e+19,68674698795.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
277.7777778,0.15,0.65,1.35,0.01,4.9e+17,2617521368.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
277.7777778,0.15,0.65,1.35,0.01,1.1e+18,2371221136.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
277.7777778,0.023,0.936,1.25,0.01,4.9e+17,2617521368.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
277.7777778,0.023,0.936,1.25,0.01,1.1e+18,2371221136.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
292.7777778,0.04,0.77,0.68,0.004,1.28e+19,122255000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
292.7777778,0.02,0.81,0.63,0.011,1.96e+18,60932541459.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
292.7777778,0.02,0.81,0.63,0.011,5.92e+18,72760452924.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
292.7777778,0.02,0.81,0.63,0.011,1.28e+19,122255000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
292.2222222,0.02,0.81,0.63,0.011,9.62e+18,55972146584.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
291.1111111,0.063,0.73,1.3,0.009,1.14e+19,64500000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
291.1111111,0.14,0.5,1.42,0.01,1.71e+18,52049090511.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.2222222,0.12,0.5,1.35,0.01,1.68e+18,51223510128.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.2222222,0.12,0.5,1.35,0.01,1.74e+18,53052921204.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.06,0.59,1.49,0.006,1.14e+19,64500000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.17,0.64,1.478,0.011,1.71e+18,52049090511.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.7777778,0.17,0.64,1.478,0.011,1.28e+19,122255000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.17,0.64,1.478,0.011,1.14e+19,64500000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.7777778,0.22,0.63,1.705,0.014,1.96e+18,60932541459.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.7777778,0.22,0.63,1.705,0.014,5.92e+18,72760452924.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.7777778,0.22,0.63,1.705,0.014,1.28e+19,122255000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.2222222,0.22,0.63,1.705,0.014,9.62e+18,55972146584.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.7777778,0.22,0.63,1.705,0.014,1.16e+19,46798166286.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.27,0.59,1.45,0.011,6.63e+18,91352513228.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.32,0.59,1.47,0.016,6.63e+18,91352513228.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.2222222,0.28,0.63,1.68,0.015,1.68e+18,51223510128.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292.2222222,0.28,0.63,1.68,0.015,1.74e+18,53052921204.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291.1111111,0.35,0.6,1.57,0.013,1.14e+19,64500000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
291.1111111,0.16,0.18,1.05,0.014,1.14e+19,64500000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
291.1111111,0.39,0.58,1.63,0.018,6.63e+18,91352513228.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
291.1111111,0.22,0.6,1.55,0.021,1.14e+19,64500000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
291.1111111,0.29,0.56,1.63,0.017,1.14e+19,64500000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
284.4444444,0.081,0.481,1.445,0.01,2.83e+18,71790969051.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
283.3333333,0.081,0.481,1.445,0.01,1.05e+19,56721092986.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
282.7777778,0.081,0.481,1.445,0.01,1.36e+19,30115444901.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
284.4444444,0.17,0.64,1.478,0.011,2.83e+18,71790969051.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
283.3333333,0.17,0.64,1.478,0.011,1.05e+19,56721092986.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
282.7777778,0.17,0.64,1.478,0.011,1.36e+19,30115444901.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
284.4444444,0.196,1.0,1.347,0.013,2.83e+18,71790969051.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
283.3333333,0.196,1.0,1.347,0.013,1.05e+19,56721092986.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
282.7777778,0.196,1.0,1.347,0.013,1.36e+19,30115444901.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
285.0,0.14,0.662,1.255,0.009,3.3e+18,102591000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.14,0.662,1.255,0.009,9.06e+18,90914783346.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.14,0.662,1.255,0.009,1.53e+19,68525397931.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.14,0.662,1.255,0.009,2.38e+19,65682597843.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.14,0.662,1.255,0.009,3.3e+18,102591000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.14,0.662,1.255,0.009,9.06e+18,90914783346.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.14,0.662,1.255,0.009,1.53e+19,68525397931.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.14,0.662,1.255,0.009,2.38e+19,65682597843.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.219,0.871,1.403,0.015,3.3e+18,102591000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.219,0.871,1.403,0.015,9.06e+18,90914783346.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.219,0.871,1.403,0.015,1.53e+19,68525397931.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.0,0.219,0.871,1.403,0.015,2.38e+19,65682597843.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
287.0,0.05,0.76,1.34,0.011,1.79e+19,140000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
287.0,0.05,0.76,1.34,0.011,3.07e+19,140000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
287.0,0.05,0.76,1.34,0.011,6.48e+19,140000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
287.0,0.05,0.76,1.34,0.011,1.2e+20,140000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
287.0,0.051,0.98,1.17,0.015,1.38e+19,140000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.051,0.98,1.17,0.015,2.26e+19,140000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.051,0.98,1.17,0.015,4.95e+19,140000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.051,0.98,1.17,0.015,8.6e+19,140000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
295.0,0.05,0.74,1.4,0.007,1.33e+19,140000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
295.0,0.05,0.74,1.4,0.007,2.8e+19,140000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
295.0,0.05,0.74,1.4,0.007,5.44e+19,140000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
295.0,0.04,0.77,1.46,0.007,1.33e+19,140000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
295.0,0.04,0.77,1.46,0.007,2.8e+19,140000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295.0,0.04,0.77,1.46,0.007,5.44e+19,140000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295.0,0.08,0.84,1.11,0.015,3.7e+19,140000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295.0,0.08,0.84,1.11,0.015,7.2e+19,140000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295.0,0.08,0.84,1.11,0.015,1.54e+19,140000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295.0,0.08,0.84,1.11,0.015,5.1e+19,140000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285.5555556,0.19,0.465,1.19,0.008,1.2e+16,600000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
285.5555556,0.19,0.465,1.19,0.008,9.5e+18,460000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
285.5555556,0.19,0.465,1.19,0.008,2e+19,275902000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
285.5555556,0.19,0.465,1.19,0.008,4.29e+19,350655000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
276.1111111,0.19,0.465,1.19,0.008,5.21e+16,264947407.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
276.1111111,0.133,0.537,1.645,0.008,9260000000000000.0,304045179.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
285.5555556,0.133,0.537,1.645,0.008,7.11e+18,233452000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
285.5555556,0.133,0.537,1.645,0.008,1.36e+19,286195000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
276.1111111,0.133,0.537,1.645,0.008,2.7e+16,322830578.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
285.5555556,0.133,0.537,1.645,0.008,1.86e+19,219261000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
276.1111111,0.133,0.537,1.645,0.008,7.1e+16,376227508.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
276.1111111,0.212,0.345,1.78,0.009,9260000000000000.0,304045179.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
285.5555556,0.212,0.345,1.78,0.009,7.11e+18,233452000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
285.5555556,0.212,0.345,1.78,0.009,1.36e+19,286195000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
285.5555556,0.212,0.345,1.78,0.009,1.61e+19,189790000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
276.1111111,0.212,0.345,1.78,0.009,7.1e+16,376227508.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
285.5555556,0.35,0.73,1.75,0.013,7.11e+18,233452000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
285.5555556,0.35,0.73,1.75,0.013,1.36e+19,286195000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
285.5555556,0.35,0.73,1.75,0.013,1.08e+19,127313000000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
283.3333333,0.1,0.56,1.4,0.015,7.22e+19,113339000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.1,0.56,1.4,0.015,8.52e+19,111180000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.1,0.56,1.4,0.015,7.22e+19,113339000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.1,0.56,1.4,0.015,8.52e+19,111180000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284.4444444,0.1,0.56,1.4,0.015,6.18e+18,163305000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.7777778,0.1,0.56,1.4,0.015,1.75e+19,179007000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.7777778,0.1,0.56,1.4,0.015,3.09e+19,160628000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.1,0.56,1.4,0.015,4.8e+19,122748000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284.4444444,0.1,0.56,1.4,0.015,6.18e+18,163305000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.7777778,0.1,0.56,1.4,0.015,1.75e+19,179007000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.7777778,0.1,0.56,1.4,0.015,3.09e+19,160628000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.1,0.56,1.4,0.015,4.8e+19,122748000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.14,0.19,1.06,0.016,7.22e+19,113339000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.14,0.19,1.06,0.016,8.52e+19,111180000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284.4444444,0.14,0.19,1.06,0.016,6.18e+18,163305000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.7777778,0.14,0.19,1.06,0.016,1.75e+19,179007000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.7777778,0.14,0.19,1.06,0.016,3.09e+19,160628000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.14,0.19,1.06,0.016,4.8e+19,122748000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284.4444444,0.195,0.597,1.327,0.005,6.05e+18,172833000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.195,0.597,1.327,0.005,1.73e+19,138530000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.8888889,0.195,0.597,1.327,0.005,2.98e+19,146960000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.8888889,0.195,0.597,1.327,0.005,4.93e+19,112792000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284.4444444,0.195,0.597,1.327,0.005,6.05e+18,172833000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.195,0.597,1.327,0.005,1.73e+19,138530000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.8888889,0.195,0.597,1.327,0.005,2.98e+19,146960000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.8888889,0.195,0.597,1.327,0.005,4.93e+19,112792000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.195,0.597,1.327,0.005,8.72e+19,126723000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.3333333,0.195,0.597,1.327,0.005,8.72e+19,126723000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
283.8888889,0.195,0.597,1.327,0.005,6.8e+19,113428000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
283.8888889,0.195,0.597,1.327,0.005,6.8e+19,113428000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
284.4444444,0.03,0.9,0.937,0.004,6.05e+18,172833000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
283.3333333,0.03,0.9,0.937,0.004,1.73e+19,138530000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
283.8888889,0.03,0.9,0.937,0.004,2.98e+19,146960000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
283.8888889,0.03,0.9,0.937,0.004,4.93e+19,112792000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
283.3333333,0.03,0.9,0.937,0.004,8.72e+19,126723000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
283.8888889,0.03,0.9,0.937,0.004,6.8e+19,113428000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
276.6666667,0.101,0.483,1.461,0.011,4.88e+18,63160728523.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
280.0,0.101,0.483,1.461,0.011,8.47e+18,45368570625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.2222222,0.101,0.483,1.461,0.011,1.54e+19,36012595616.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280.0,0.101,0.483,1.461,0.011,8.47e+18,45368570625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.2222222,0.101,0.483,1.461,0.011,1.54e+19,36012595616.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
276.6666667,0.174,0.665,1.465,0.01,4.88e+18,63160728523.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.2222222,0.174,0.665,1.465,0.01,1.54e+19,36012595616.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
276.6666667,0.301,0.6,1.563,0.013,4.88e+18,63160728523.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280.0,0.301,0.6,1.563,0.013,8.47e+18,45368570625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.2222222,0.301,0.6,1.563,0.013,1.54e+19,36012595616.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
277.7777778,0.11,0.61,1.43,0.013,2.6e+17,1377287887.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
277.7777778,0.11,0.61,1.43,0.013,5e+17,1182425562.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
285.0,0.05,0.69,0.67,0.01,5.87e+18,132955000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
285.0,0.05,0.69,0.67,0.01,1.02e+19,124400000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
